filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
jho_2.mp3,0.351109475,0.059719753,1478.49516,1579.226027,2824.957918,0.074809827,-356.3045349,108.3173447,6.820840359,6.072005749,-17.02117348,-11.39720631,-2.1849401,-13.70255184,-27.69170761,-8.882061005,-9.484433174,-9.871364594,-10.42117596,-7.605929852,-13.16121674,-6.278231621,-19.25146866,-3.760768175,-6.108600616,-12.59671497,jho
jho_3.mp3,0.396768749,0.101817109,1082.312586,1454.57038,1989.202386,0.043034734,-242.2555237,145.0961304,-7.643795967,12.07469177,1.586216927,0.027009329,2.814898491,8.066423416,-0.645923793,-0.888430893,-3.023928165,-4.264703274,-6.568491936,-4.817198277,-9.537231445,-4.278753281,-3.559536457,-3.730301142,-5.92715168,-5.01789093,jho
jho_4.mp3,0.393342167,0.087089874,1315.862352,1509.919717,2772.477921,0.061339447,-292.5692444,126.0482025,2.087859154,21.62851524,-21.40712929,-25.51002693,11.09335327,0.124855943,-20.85957909,-1.431437254,-16.20381546,-7.41919136,-3.698870897,-9.949329376,-11.77289486,-0.750356197,-14.69312382,-8.19190979,-14.87864304,-9.520085335,jho
jho_5.mp3,0.395884752,0.05824906,1271.583622,1455.284007,2314.170745,0.061729339,-338.90625,119.7324677,3.945592403,6.29972744,-15.13866425,-15.63115788,8.586029053,-4.767636299,-15.72456837,-3.472645998,-10.23958778,0.905394197,-5.708414555,-7.422485352,-9.262898445,-7.505691051,-13.59758568,-15.83774948,-15.31064415,-8.982851982,jho
jho_6.mp3,0.385666668,0.018609529,1496.204616,1548.800698,2992.72608,0.076771931,-413.9953308,113.1354218,-11.23134422,13.33020306,-8.930107117,-12.92733765,-3.380326271,-4.768547535,-11.84918022,-9.684334755,-13.26610851,-6.408568382,-5.768975258,-9.276468277,-12.36974812,-7.007353783,-12.43640137,-5.845609188,-6.086462975,-3.200545311,jho
2020_06_12_20_55_46.mp3,0.403327703,0.040843811,1014.389769,1320.991821,1793.408203,0.040666853,-485.7693481,127.8301392,32.58836746,24.71121407,-9.665888786,-3.488800764,-1.634103179,4.009148598,-0.843275368,3.392908096,-4.457017422,-6.515447617,5.157858372,-5.765746117,5.705640316,3.757005692,-5.445463657,-3.752488375,-2.386630058,-7.434060097,ngeo
ngeo_1.mp3,0.458897382,0.047472581,2753.457239,2330.380668,5270.959794,0.158228824,-337.3644104,67.90182495,-2.873781204,34.10421753,-12.37744236,-8.83368206,-3.578473091,-6.822672844,-19.82372475,-3.313220739,-15.27689552,-10.64041138,-14.44622326,-10.50497818,-3.856067896,-0.807106793,-8.787784576,-5.057901382,-6.138258457,-6.275592804,ngeo
ngeo_2.mp3,0.345208138,0.056587182,1228.876738,1425.590353,2444.954781,0.04724298,-368.8615723,101.4876175,21.80767632,18.56713104,-11.04344463,-17.31023407,-1.835888982,-11.21698952,-28.13238335,-7.26647377,-18.07762527,-11.76091003,-12.50304413,-15.60703468,-8.213973999,-9.813905716,-13.30516052,-1.250436187,-6.830016136,-12.41863728,ngeo
ngeo_3.mp3,0.406439364,0.113836661,986.8693976,1390.574686,1911.862332,0.041155622,-232.9429626,144.3169861,-5.480865002,13.70919228,9.1016922,-4.644666195,6.771101475,6.374595165,-4.965358257,-0.426167309,-1.751824856,-4.790094376,-3.381613731,-2.298581362,-8.567974091,-7.210006237,-3.403947115,-5.136695862,-5.784041405,-3.991370678,ngeo
ngeo_4.mp3,0.421825051,0.088064171,1465.537953,1651.147222,3051.049805,0.067212302,-298.619812,121.7304535,-0.91739279,20.80175781,-17.31989479,-21.04283714,15.01092339,0.872157514,-19.1639061,7.721538544,-20.55588531,-11.02342319,-7.540924549,-11.26741791,-19.4064827,4.16231966,-15.2665596,-12.19108772,-5.810309887,-10.47051907,ngeo
ngeo_5.mp3,0.374783278,0.057385121,1271.764863,1584.797232,2582.26796,0.051623358,-329.7030029,126.1171722,-0.60815984,21.57913589,-2.626717806,-6.97660017,4.490216255,-8.905449867,-16.88674736,-6.217114925,-20.81959152,1.919818878,-9.82638073,-15.19634247,-7.400110245,-4.639060497,-6.093668938,-12.88024426,-14.35317135,-6.557867527,ngeo
ngeo_6.mp3,0.457572669,0.017680122,1399.223222,1588.581695,2844.791131,0.064234683,-449.1722717,96.50473785,1.875128746,20.91874313,12.80690956,-5.691021442,-2.85299325,-8.961984634,-14.36594868,-8.142804146,-17.69711876,-6.794927597,-9.872693062,-16.59283447,-10.07202244,-6.649766445,-9.549710274,-4.500083447,-6.3396492,-5.127921104,ngeo
2020_06_12_20_57_24.mp3,0.472213566,0.061887156,1591.562754,1404.619373,2691.329,0.094952484,-379.8085938,123.1202316,-18.52348137,14.86297607,-19.68392754,0.765422106,-4.053649902,7.670197964,-4.543887615,3.77595973,-5.525802612,-1.343936443,18.08164406,-9.514186859,-4.022943974,-4.86173296,-3.500210047,-9.792233467,3.659093857,2.272208452,sho
sho_1.mp3,0.407343984,0.052687809,1497.390135,1543.314153,2854.70459,0.081624349,-344.6670227,108.4515839,0.351425588,13.34490108,-6.207327843,-8.290632248,-6.417494774,-8.444606781,-19.0228157,-11.64033031,-20.96504974,-3.752081633,-11.72344685,-8.708773613,-3.962816477,-3.338595629,-12.40240192,-7.650762081,-8.925049782,-9.159848213,sho
sho_2.mp3,0.337211221,0.060202114,1567.751342,1542.279195,2927.240633,0.084350586,-306.8322144,114.1909943,-11.98800278,28.6845417,-18.90434647,-3.698201656,1.026543617,-10.9431963,-30.62570381,-10.22241688,-12.70975018,-14.27988911,-17.29405403,-8.427330017,-12.61413574,-6.690858364,-15.26747704,-4.57125473,-10.12724018,-9.254155159,sho
sho_3.mp3,0.453770131,0.150753707,1714.48926,1732.221942,3173.345195,0.090599583,-193.5193024,101.8602676,-20.11303711,19.27807617,-17.8134613,0.516801,-7.197396755,13.74988174,-6.25437212,-0.940928936,-6.945497036,-4.483959675,-8.6141119,-5.399782181,-5.491305351,-4.934298515,-4.404425621,-4.545686722,-6.502511501,-5.416794777,sho
sho_4.mp3,0.410766959,0.094499372,1581.480457,1539.01221,3190.416451,0.090179076,-270.8223877,118.0431213,-17.37335777,23.63322067,-22.96209145,-21.8407402,6.866632938,-9.080116272,-21.04955673,-3.583165169,-19.76450539,-4.471624374,-7.0872612,-9.799206734,-10.73595524,-0.445655733,-10.25775909,-12.73747063,-10.61026001,-14.19646263,sho
sho_5.mp3,0.39970538,0.05129711,1459.537477,1494.177262,2799.871386,0.081220804,-321.830719,119.5066833,-13.75964832,12.2602253,-20.29686928,-6.464411259,4.927525997,-11.32590103,-14.9256897,-9.816159248,-9.906095505,3.98989439,-4.886667728,-14.27012157,-13.04569626,-5.584639549,-9.16696167,-12.10998631,-13.81568623,-7.710045815,sho
sho_6.mp3,0.436716765,0.031112542,1911.139976,1845.116693,3785.952207,0.100938912,-348.5299377,94.76579285,-11.27730274,23.37241364,-0.128501847,-0.721717417,-9.096767426,-6.274704456,-20.18202972,-9.507419586,-16.53206825,-7.183681488,-13.48363209,-9.259699821,-12.26155758,-5.583831787,-11.8932209,-4.342331886,-8.444163322,-2.975495338,sho
2020_06_12_20_55_53.mp3,0.269266546,0.037055906,1153.272592,1261.276886,2015.591708,0.076469917,-450.2999573,127.2874908,4.330375195,13.87180042,-23.64261627,-1.078844666,-1.70166862,7.248164177,2.010566473,-14.22470093,-9.799448967,1.517157316,26.70277023,10.68651199,0.839009762,-2.659341574,-15.32014084,-19.7141037,-7.956692696,8.653140068,to
to_1.mp3,0.441988289,0.03506282,1479.351857,1550.16876,2896.640818,0.073428505,-412.9895935,115.7752457,6.828661442,3.468902588,-8.935479164,-17.03482628,-9.977005959,-4.335778713,-12.65820313,-2.080101728,-11.90936089,-5.456773758,-10.61002827,-10.62593365,-3.658790112,-8.728077888,-7.830051422,-7.268593311,-10.39762688,-10.96782207,to
to_2.mp3,0.439561635,0.054561138,1138.033247,1303.336291,2172.907744,0.056575913,-370.6421509,122.5390015,6.114730358,0.663479805,-18.51184845,-13.32240105,6.216898918,-3.019295454,-17.7488308,-6.101469994,-14.84527206,-15.00264454,-5.276263237,-9.270521164,-12.53103638,-4.431723118,-13.28394699,-7.64146471,-6.297640324,-10.2230444,to
to_3.mp3,0.44059664,0.106962956,952.6705562,1343.271085,1704.640847,0.039536278,-244.0944214,147.6199188,-7.010469437,10.48059464,1.637047052,-3.041309357,4.008965015,6.240252495,0.541983426,-1.608805776,0.612007737,0.859467924,-3.964388609,-4.179684639,-5.456654549,-5.602871418,-3.178059101,-2.38173461,-5.457528114,-4.631552219,to
to_4.mp3,0.459891856,0.075729318,1455.627339,1597.222529,3180.828592,0.077785326,-323.8494263,122.0868607,-9.152986526,18.54984093,-26.59128761,-24.27842712,3.169661999,-0.029119547,-15.71052551,-1.76555419,-16.28696442,-4.050336838,-6.13084507,-14.02075768,-9.147051811,-2.792757511,-13.39581013,-14.32398129,-12.43796349,-11.46538734,to
to_5.mp3,0.352022737,0.083818972,1091.843477,1313.326845,2003.99223,0.051623358,-328.6073914,137.5026855,2.593304157,3.106854677,-19.37446404,-12.68245602,4.178269386,-11.24482346,-7.171123505,-6.78933382,-13.36308384,1.032141924,-0.874598503,-10.58332825,-9.475637436,-7.57519865,-13.18114853,-15.17722702,-14.90883255,-4.930938721,to
to_6.mp3,0.387071371,0.018257514,1315.731647,1534.514951,2654.392283,0.065224095,-438.2121277,105.0721512,5.879060268,8.525505066,-2.226173878,-12.89260101,-8.312034607,-9.466002464,-11.09341717,-7.243683815,-16.3041172,-7.878549576,-7.333336353,-13.81697655,-11.05329514,-8.980748177,-8.490961075,-7.22862339,-6.870405674,-0.859690845,to
2020_06_12_20_56_38.mp3,0.419383585,0.052986369,996.5651064,1281.084543,1808.789063,0.05246804,-400.4327698,152.2651825,8.388266563,8.684846878,-28.93686867,3.212593794,1.363586664,10.91854095,-9.125045776,2.527424574,0.495919138,-1.26580143,23.28231239,-9.233317375,1.102089167,-3.247286558,-13.94016171,0.581502855,6.11402607,-3.289369106,tho
tho_1.mp3,0.433175534,0.040711083,1306.412228,1439.691896,2490.673828,0.07086447,-395.4654236,124.8294449,2.113964558,5.482990265,-13.49573326,-14.93259621,-6.279090881,0.92862016,-13.2604351,-5.279428005,-13.06090927,-4.760027885,-11.39702129,-9.426926613,0.080958575,-8.828939438,-13.74913597,-8.461753845,-10.49520874,-6.714639187,tho
tho_2.mp3,0.330786794,0.087291576,1319.354269,1542.011711,2689.525403,0.058394583,-291.7084045,112.3850861,-5.961340427,14.23709106,-22.26004601,-3.73348999,2.960277557,-6.342887402,-16.71578026,-13.90608788,-20.85447884,-8.550338745,-15.38099766,-12.14608383,-17.1342926,-5.60200119,-14.72302246,-3.066082239,-4.474139214,-5.922073841,tho
tho_3.mp3,0.437300444,0.090031996,1205.485582,1518.101809,2387.665704,0.052336131,-228.5120392,141.460556,-21.75198746,26.28080177,1.805215597,-3.880320072,8.372439384,7.492720127,-0.706764042,2.573163509,-3.487052441,-2.211492777,-3.640767813,-5.391927242,-8.982491493,-5.542389393,0.906305313,-5.622515202,-5.703891277,-1.748379946,tho
tho_4.mp3,0.438769132,0.07102479,1375.424786,1499.927021,2797.949219,0.07093254,-321.4859924,126.7493896,-10.76856232,20.13445473,-23.14571762,-26.96860695,7.697635651,-3.319437981,-17.42720032,0.759179771,-17.25150871,-6.664216995,-8.172375679,-9.754499435,-10.01439762,-3.275272608,-16.70464706,-10.70338631,-12.8526926,-10.02281857,tho
tho_5.mp3,0.378161371,0.072017178,1208.805338,1334.856848,2132.070441,0.064106188,-339.1481934,128.2980042,-0.196834266,-0.915035546,-20.16903877,-18.14704132,3.094673634,-9.147043228,-6.706654549,-8.150764465,-12.09677315,0.210724831,1.478090644,-9.170570374,-12.78279877,-8.025947571,-12.22702503,-13.55388451,-15.29095173,-3.246505022,tho
tho_6.mp3,0.388074279,0.035139557,1550.946991,1738.362067,3289.111328,0.084395151,-369.2897034,107.8974915,0.953306019,20.37538719,-12.19259453,-22.04477119,0.174669936,0.149383783,-10.37567425,-6.524631023,-21.38017464,-7.311624527,-11.05970097,-8.215481758,-4.210757732,-8.945635796,-10.80351353,-9.334582329,-8.973322868,-6.757743835,tho
2020_06_12_20_56_12.mp3,0.402103841,0.088911735,861.2609534,1198.151751,1518.236315,0.046828811,-394.697937,131.7632904,22.79632378,10.24714661,-20.48320007,-9.089808464,0.244123921,12.31879902,-10.38994408,-1.959582567,-2.031625032,-9.683254242,17.70737267,-7.927830696,-2.246224642,0.11521294,-18.96505737,-5.529411316,2.058844805,-3.712001562,do
do_1.mp3,0.41971454,0.046433188,1222.940082,1390.094841,2278.552889,0.061484889,-387.3628235,116.478157,16.76206398,9.610444069,-4.258446217,-15.59208584,-8.154823303,-7.623632908,-16.86379433,-6.500428677,-12.127285,-8.83336544,-14.33065319,-7.961130142,-1.269598246,-7.6071105,-7.510078907,-7.022461891,-13.29521561,-10.15790558,do
do_2.mp3,0.384110123,0.062311132,1293.551021,1619.127257,2625.385843,0.056776538,-376.7400818,100.0857544,17.68607903,4.10094595,-14.47192001,-9.980552673,1.056498528,-6.137426853,-11.92089081,-5.690658569,-12.39832783,-9.315994263,-12.63675499,-9.094480515,-10.13503075,-7.257443905,-15.79864407,-4.823978901,-10.50568008,-7.813530445,do
do_3.mp3,0.51058805,0.083775222,1165.537513,1421.145761,2167.411894,0.057782341,-231.7827759,148.9901428,-23.46915245,15.19768715,0.427474082,-4.204144001,2.120663881,3.79003644,-2.596574068,-1.508118153,1.189777017,-3.824238539,-3.113706589,-2.245689154,-7.921993256,-4.255057812,-5.529363155,-7.325033665,-6.907530785,-3.40871191,do
do_4.mp3,0.389796764,0.095076129,1318.222432,1556.253353,2638.285496,0.064170063,-292.3735657,123.8210602,-0.7427665,14.43818188,-17.97147179,-22.57339668,6.801508904,-4.459833622,-20.36571121,1.430811048,-19.76239014,-8.965372086,-4.157710075,-7.442437649,-11.00980282,0.13680394,-15.41395855,-10.21892834,-16.92921257,-10.21830273,do
do_5.mp3,0.346254051,0.079511702,1084.138348,1332.473545,1938.271613,0.054109272,-334.5920105,129.5299225,5.985516071,3.981878996,-16.42055511,-16.88767052,4.75231266,-6.013510227,-15.51805019,-10.98176575,-12.47039032,0.720782816,-3.179328918,-11.03691196,-11.63977528,-5.692378044,-14.2000103,-15.86488056,-12.38900375,-4.027196407,do
do_6.mp3,0.355680645,0.025308099,1106.988375,1326.32121,2142.978708,0.051661441,-419.8316956,116.8028336,6.235052586,10.54910851,-0.840215623,-11.74702454,-5.523476124,-8.050476074,-13.68095493,-9.446200371,-13.5114069,-10.92485046,-9.222541809,-11.89008999,-8.556229591,-6.048915386,-11.12542534,-11.00916576,-8.591525078,-6.772548676,do
2020_06_12_20_56_2.mp3,0.409655422,0.088327818,1140.650332,1327.817782,1849.881592,0.043994141,-365.0658569,144.5516968,11.24857426,12.17594242,-31.75489044,-0.675379515,-2.06709671,13.21625042,-13.42059135,0.980783999,2.499210596,-10.4905138,22.76918411,-15.72092152,-4.986908913,-0.92759335,-17.8432045,1.099783421,3.062002897,-7.57988739,dho
2020_06_12_20_56_21.mp3,0.409655422,0.088327818,1140.650332,1327.817782,1849.881592,0.043994141,-365.0658569,144.5516968,11.24857426,12.17594242,-31.75489044,-0.675379515,-2.06709671,13.21625042,-13.42059135,0.980783999,2.499210596,-10.4905138,22.76918411,-15.72092152,-4.986908913,-0.92759335,-17.8432045,1.099783421,3.062002897,-7.57988739,dho
dho_1.mp3,0.452929646,0.046302717,1409.899803,1501.586689,2693.366805,0.072654835,-374.0615234,127.1678848,1.034108877,15.02334881,-9.178891182,-14.12197304,-4.458964825,-3.366729021,-14.46845722,-5.172426701,-13.51495266,-5.615382195,-15.63279343,-9.709272385,-0.067665435,-9.176580429,-12.37427807,-6.44720602,-10.89814472,-10.67563438,dho
dho_2.mp3,0.396511495,0.056359444,1167.473672,1372.117826,2266.29161,0.059032495,-347.2574158,125.9361954,-1.545204878,10.2351656,-19.04745293,-14.07968998,0.89679873,-10.10020447,-21.25782967,-9.984395981,-15.08108997,-9.854935646,-12.08456612,-18.92230988,-9.220952988,-8.039995193,-17.30675125,-6.292706966,-8.893665314,-9.332159042,dho
dho_3.mp3,0.501886189,0.087605044,1195.01349,1495.024813,2305.906002,0.055672067,-234.0393066,143.3014832,-18.10673904,16.7319355,-4.105864525,-1.734431267,0.575269461,3.19137001,-3.37706852,-2.499098778,-2.671570063,-2.152608633,-7.453814507,-5.150187969,-5.152293682,-6.371702194,-4.648596287,-4.747979164,-4.549935818,-4.844318867,dho
dho_4.mp3,0.394211322,0.095143981,1323.736928,1586.153296,2746.444702,0.059361049,-273.1138306,136.8766785,0.093782835,20.23611832,-26.87649536,-32.09719467,9.838774681,-2.071874142,-21.1956501,2.135348558,-17.91591835,-8.199356079,-8.436113358,-9.130919456,-14.29994392,3.824458599,-16.07712173,-7.682407856,-14.78562832,-9.890762329,dho
dho_5.mp3,0.391775668,0.078951731,1165.875381,1340.398889,2236.70166,0.05749783,-344.727356,117.2113266,6.430366516,3.010040522,-17.77275467,-18.31642723,4.788424492,-4.880164146,-5.239826679,-5.173042774,-11.32618999,2.39333868,-0.527758896,-12.29921913,-10.17323971,-8.088647842,-16.44595718,-14.01189899,-14.07054806,-7.003991604,dho
2020_06_12_20_56_48.mp3,0.398692906,0.049376793,894.1079741,1254.730085,1611.128301,0.03448221,-419.3268433,130.0343018,15.05587864,18.14983559,-11.10928822,-3.46446085,4.080186367,2.123432159,-16.40760612,0.204492152,0.872932911,-7.46534729,8.922922134,-6.534788609,-5.376416206,-1.639046073,-5.580029488,-6.558939457,-0.688162506,-3.406287909,no
no_1.mp3,0.398652852,0.056981206,1133.980125,1405.070146,2237.118199,0.051251883,-359.6519775,119.9697266,12.32478523,13.17668533,-2.912423611,-13.42899227,0.164015323,0.834702194,-22.42520332,-10.35226154,-14.2500248,-5.17044735,-11.02578735,-7.352293491,-5.522100449,-7.500079632,-6.197479725,-7.462170124,-10.32610512,-5.550169468,no
no_2.mp3,0.337306172,0.10508088,1352.14555,1593.252597,2683.325699,0.061956347,-282.7854309,116.8422318,-8.86393261,14.66602421,-20.50879097,-18.15997314,3.89804697,-9.009771347,-30.81907082,-8.821581841,-15.61221409,-20.5464325,-16.97672653,-13.47658539,-19.07443428,-4.743560791,-19.69982338,-4.610263824,-11.15581989,-7.969513893,no
no_3.mp3,0.435882539,0.151567563,1255.26612,1566.548659,2487.906142,0.053487487,-207.0393677,128.4569855,-18.0999527,24.42871857,1.21253562,-2.33201623,1.216778755,1.566010952,-3.308480978,-0.152782083,-2.144668341,-4.420577049,-4.294309616,-4.770680428,-8.081362724,-4.278404713,-5.097545624,-6.634014606,-5.772820473,-5.73798275,no
no_4.mp3,0.41409409,0.097338289,1412.944484,1648.041027,3093.906191,0.063382436,-280.9040833,124.995636,-2.346831083,19.00653458,-15.40685749,-15.51565742,18.74986267,-5.905033112,-21.72832489,4.158171177,-22.00718117,-8.08907032,-7.465193272,-11.34962749,-18.54082489,3.858117104,-16.29252815,-9.929620743,-10.43414593,-6.039521217,no
no_5.mp3,0.335201383,0.067504697,1279.484305,1542.840394,2655.718479,0.052916745,-309.9039917,136.5411987,-7.784725189,23.53827477,-20.64620972,-13.39893627,16.71771622,-4.649214745,-20.33028412,-4.025527,-19.04394531,7.2039361,-8.847847939,-14.47604656,-9.208754539,-16.19670296,-14.32081127,-7.015749931,-15.88822174,-3.425255775,no
no_6.mp3,0.385670573,0.043763276,1622.488235,1830.108493,3227.587891,0.076334635,-342.2911377,113.2991867,-9.934547424,22.23463821,2.237914801,-9.638735771,-2.404816151,2.28723073,-25.91739082,-9.677350998,-14.46114254,-1.475854754,-14.38712788,-10.47901058,-12.76332855,-7.622369289,-20.91654205,-5.294247627,-7.750482082,-4.473201275,no
2020_06_12_20_57_16.mp3,0.409348577,0.064816788,1065.668981,1320.298714,1850.943045,0.05573027,-415.9252319,138.1543121,6.993669987,3.437963486,-25.87389565,-3.617503643,-0.239700764,2.2041502,-14.82815838,0.705169559,-2.931161165,-7.862155914,23.97319412,-8.723583221,-6.255028248,-2.828501463,-18.64528275,-3.109179258,1.958594084,-2.935952187,ro
2020_06_12_20_58_28.mp3,0.423386157,0.040572971,1179.350213,1438.169139,2139.153731,0.046675833,-446.526062,131.7372284,23.26678658,15.62332153,-26.01302147,1.637022614,-7.037590504,3.399724007,6.726083755,-7.694284439,2.346546888,-5.308936596,7.04477644,-1.106339216,-7.025177002,3.522484541,-9.833249092,-9.205828667,0.204624608,-7.953066349,ro
ro_1.mp3,0.430424929,0.063258886,1142.877055,1288.891436,2086.380138,0.058091316,-356.7130737,133.4079132,4.241125107,3.402175665,-11.89514256,-23.49625206,-5.88517952,-2.068738222,-19.83186531,-3.464328289,-16.35518265,-8.998496056,-15.37300587,-10.01417828,-0.854630768,-7.702228069,-6.601564884,-4.955474854,-10.37395382,-10.44832134,ro
ro_2.mp3,0.317113131,0.106364802,1281.019673,1451.669474,2384.607669,0.061923475,-284.6957092,123.374115,0.550246179,16.91417694,-24.28043938,-20.47981644,-8.529792786,-16.56967354,-32.77659607,-11.14169979,-15.80529499,-17.27941322,-15.34010124,-8.39100647,-13.58927345,-8.428997993,-17.69989395,-3.196146727,-11.1379776,-13.11802578,ro
ro_3.mp3,0.421599209,0.115726829,1248.778739,1583.210441,2414.602661,0.044180734,-229.8604279,134.9640045,-13.2538662,12.37491703,-3.553266287,-2.761678934,0.471710861,6.497461796,-3.214229107,-1.693946719,-2.184715986,-7.205931664,-5.428845882,-2.577079058,-9.627802849,-3.201251507,-5.362209797,-5.748009682,-6.640877724,-6.100456238,ro
ro_5.mp3,0.349193662,0.066310398,1327.374863,1501.683074,2521.657715,0.064425998,-305.1849365,123.3984451,-4.325182438,14.83813858,-19.0196228,-9.663723946,2.587157249,-10.79765797,-16.12685585,-7.556762218,-10.99125862,3.631712914,-3.340410948,-9.395189285,-10.95976639,-6.932939529,-11.94140053,-9.472527504,-13.03832626,-8.273467064,ro
ro_6.mp3,0.385283709,0.047366977,1511.206988,1607.679813,2900.890792,0.078304893,-327.2263184,116.4701996,-21.35739708,14.32392788,5.726644516,-11.85874176,-10.94394684,-5.767641068,-21.12465096,-8.710700989,-16.90290833,-1.303889632,-4.953246117,-7.679926872,-6.842207909,-6.901798248,-13.07193089,-5.649359226,-10.11670589,-5.788884163,ro
2020_06_12_20_56_35.mp3,0.396406412,0.063496001,1006.044527,1326.149263,1799.11737,0.040353549,-421.2208557,131.8875885,19.14573097,6.310543537,-19.1139183,0.330118984,4.87456131,8.547541618,-8.929517746,4.81759882,6.277067184,2.370981455,15.91761303,-4.57260561,3.204446554,-2.732350349,-9.964570045,1.948144317,4.536601543,-5.535429001,too
too_1.mp3,0.425650865,0.050693348,1241.106262,1403.865147,2444.174592,0.064233752,-385.7003784,119.169014,13.04952049,8.356715202,-13.35275269,-24.55608749,-4.033084869,-2.153182983,-18.91024971,-5.974473953,-14.60512638,-7.919699192,-12.77070045,-7.021257877,-2.801232338,-7.602706432,-5.602368355,-5.087162495,-11.79739285,-9.469467163,too
too_2.mp3,0.427109808,0.047239851,1254.94903,1422.039197,2392.214037,0.063143965,-385.0857544,116.4391022,8.859448433,0.768635213,-21.97809982,-15.84042931,-0.749063492,-7.707035542,-23.46061134,-5.48388195,-16.74882889,-11.65552235,-5.8093009,-10.28014565,-13.68813801,-4.735218048,-16.28279686,-8.178126335,-5.623763084,-10.34869957,too
too_3.mp3,0.490651548,0.127683744,944.887052,1312.455538,2046.920956,0.049386161,-228.994812,152.9920654,-9.924273491,29.55440521,0.847464979,-8.06524086,17.6250782,4.444161892,-6.93124342,2.316460609,-1.348644137,-9.559622765,-5.985286236,-7.920115471,-14.76363182,-5.988581181,-2.940660715,-6.114711285,-3.248109818,-1.728291392,too
too_4.mp3,0.381808341,0.076921202,1468.016924,1581.987589,3201.269531,0.07328094,-321.4805298,122.3768539,-7.544484615,22.46957588,-31.83873367,-26.38585281,6.332484722,-5.697886944,-18.27754593,1.476291895,-17.66891098,-9.488148689,-5.26926899,-11.30450249,-9.691674232,-1.28354764,-14.58472919,-8.892742157,-15.26368237,-10.37243843,too
too_5.mp3,0.396439701,0.074481077,1273.61373,1413.06758,2381.10528,0.063676581,-342.2831726,117.2471619,1.194290161,4.775019646,-20.8678627,-15.24835014,8.248889923,-7.366704941,-8.846402168,-6.585661888,-11.26964664,-0.434134573,-4.694889069,-12.27796268,-6.30314827,-9.299601555,-12.88221264,-15.71092606,-14.75520802,-4.876542091,too
too_6.mp3,0.391705215,0.015532604,1567.871988,1643.078297,3157.365723,0.079893663,-425.7784729,103.6403656,-10.70466614,20.76935577,1.363582253,-10.74720764,-1.577852011,-6.122993946,-12.37904072,-7.840876579,-15.46886158,-5.598785877,-3.415666103,-10.98684788,-8.090859413,-7.112544537,-8.250637054,-5.291341305,-7.365927696,-4.096200466,too
2020_06_12_20_56_07.mp3,0.412557364,0.102843277,976.1174092,1199.87598,1817.180678,0.051068474,-368.7965088,142.3631134,4.205751896,4.835240364,-29.01691437,-17.00877571,2.146229982,15.73248482,-13.1045475,-2.814608097,-0.287030071,-7.168144226,21.43575096,-7.105699539,-6.638027668,-1.280180931,-16.7578373,-5.305850983,5.526031017,-1.932092309,thoo
thoo_1.mp3,0.454142153,0.042477611,1282.733668,1385.008893,2395.178753,0.074388587,-376.8184814,129.3360748,3.679414749,8.55232048,-19.60715485,-21.94400024,-5.742450237,-0.463332564,-10.52056026,-7.549283028,-18.74153519,-8.470081329,-15.18098068,-10.88862038,-0.234343514,-9.654321671,-11.21513462,-5.466105938,-11.08154869,-8.698728561,thoo
thoo_2.mp3,0.416034162,0.05788818,1320.211319,1481.437581,2499.40818,0.063964844,-370.2421875,103.3375854,8.421057701,1.499941111,-22.33288765,-12.11852837,7.101344109,-3.257615089,-18.36284065,-3.979737759,-14.48812199,-13.37348557,-7.271289349,-10.18918133,-14.15372467,-9.90374279,-17.20136833,-6.248779297,-5.445503235,-9.400642395,thoo
thoo_3.mp3,0.439665526,0.128541976,1053.048322,1387.150416,2026.842323,0.047524253,-242.8082886,140.3527374,-14.11111069,18.08904266,-1.480442286,-8.568089485,11.66359806,8.088479042,-0.679641187,2.914529562,-1.002217412,-4.455216885,-6.512962341,-7.7328825,-13.22482491,-7.316322327,-3.675307751,-4.128375053,-3.496044397,-3.533114195,thoo
thoo_4.mp3,0.424450099,0.074560285,1501.793242,1618.378305,3214.428711,0.071498326,-311.4471741,125.7223358,-5.725552082,22.90706825,-31.29214096,-30.20285416,6.419444084,-0.450296134,-16.24975014,2.723516464,-14.59573174,-7.138484001,-6.008897305,-9.129135132,-12.02612782,-1.60780549,-16.03815842,-10.35683823,-17.33652878,-9.962513924,thoo
thoo_5.mp3,0.353920668,0.092521921,1268.324098,1371.010732,2246.942935,0.062761832,-320.0622559,124.2351532,1.59191215,7.596473694,-28.49020195,-19.68625259,7.948971748,-7.336346149,-8.617865562,-6.195790768,-11.5079546,3.401146889,1.930963755,-10.70737934,-7.932711124,-8.184191704,-15.16244888,-13.82901955,-12.93344212,-6.288618088,thoo
thoo_6.mp3,0.370652646,0.018250462,1755.215349,1722.429922,3554.69493,0.095101619,-430.3441162,93.45657349,-2.603382587,6.382618427,-16.24067879,-13.02711773,-5.822477341,-2.128983974,-6.8086133,-6.729372501,-11.96061897,-5.066418648,-5.630347252,-7.483256817,-9.956778526,-5.833024025,-13.03033638,-7.38570261,-7.455186844,-6.528679848,thoo
